student_id,course,exam_id,score
302655,course1,EZtGMeKm,84
300533,course1,EZtGMeKm,96
422763,course1,EZtGMeKm,83
413801,course1,EZtGMeKm,79
231778,course1,EZtGMeKm,90
524054,course1,EZtGMeKm,77
829824,course1,EZtGMeKm,90
893681,course1,EZtGMeKm,91
796501,course1,EZtGMeKm,77
650787,course1,EZtGMeKm,90
717852,course1,EZtGMeKm,95
606458,course1,EZtGMeKm,81
589305,course1,EZtGMeKm,90
171985,course1,EZtGMeKm,97
287830,course1,EZtGMeKm,82
197608,course1,EZtGMeKm,92
201223,course1,EZtGMeKm,77
381902,course1,EZtGMeKm,99
706896,course1,EZtGMeKm,82
380348,course1,EZtGMeKm,98
970250,course1,EZtGMeKm,84
316985,course1,EZtGMeKm,98
540825,course1,EZtGMeKm,78
135803,course1,EZtGMeKm,78
832330,course1,EZtGMeKm,87
152455,course1,EZtGMeKm,86
310537,course1,EZtGMeKm,98
303640,course1,EZtGMeKm,91
294031,course1,EZtGMeKm,88
169850,course1,EZtGMeKm,92
429749,course1,EZtGMeKm,96
891926,course1,EZtGMeKm,83
620367,course1,EZtGMeKm,87
958466,course1,EZtGMeKm,88
722283,course1,EZtGMeKm,93
516717,course1,EZtGMeKm,96
362479,course1,EZtGMeKm,93
375485,course1,EZtGMeKm,97
658591,course1,EZtGMeKm,97
545893,course1,EZtGMeKm,97
464124,course1,EZtGMeKm,91
281402,course1,EZtGMeKm,100
403497,course1,EZtGMeKm,94
463350,course1,EZtGMeKm,99
608293,course1,EZtGMeKm,80
283993,course1,EZtGMeKm,98
493710,course1,EZtGMeKm,99
668710,course1,EZtGMeKm,91
189876,course1,EZtGMeKm,81
226409,course1,EZtGMeKm,83
558602,course1,EZtGMeKm,80
993944,course1,EZtGMeKm,85
179185,course1,EZtGMeKm,87
204214,course1,EZtGMeKm,97
456140,course1,EZtGMeKm,94
677402,course1,EZtGMeKm,97
200972,course1,EZtGMeKm,96
345956,course1,EZtGMeKm,92
432115,course1,EZtGMeKm,97
806878,course1,EZtGMeKm,89
562111,course1,EZtGMeKm,80
886057,course1,EZtGMeKm,98
401344,course1,EZtGMeKm,94
617922,course1,EZtGMeKm,90
991626,course1,EZtGMeKm,85
155180,course1,EZtGMeKm,83
433434,course1,EZtGMeKm,97
657835,course1,EZtGMeKm,98
421526,course1,EZtGMeKm,77
422410,course1,EZtGMeKm,97
913358,course1,EZtGMeKm,92
452813,course1,EZtGMeKm,87
659748,course1,EZtGMeKm,94
785000,course1,EZtGMeKm,78
443205,course1,EZtGMeKm,82
821164,course1,EZtGMeKm,98
808194,course1,EZtGMeKm,83
875532,course1,EZtGMeKm,96
234041,course1,EZtGMeKm,100
533705,course1,EZtGMeKm,90
558210,course1,EZtGMeKm,99
565221,course1,EZtGMeKm,81
871091,course1,EZtGMeKm,99
383214,course1,EZtGMeKm,79
544929,course1,EZtGMeKm,93
145842,course1,EZtGMeKm,84
356607,course1,EZtGMeKm,98
365270,course1,EZtGMeKm,100
120313,course1,EZtGMeKm,93
595460,course1,EZtGMeKm,79
242831,course1,EZtGMeKm,86
170800,course1,EZtGMeKm,93
129826,course1,EZtGMeKm,96
849811,course1,EZtGMeKm,91
706265,course1,EZtGMeKm,98
151480,course1,EZtGMeKm,81
516772,course1,EZtGMeKm,88
999038,course1,EZtGMeKm,78
894387,course1,EZtGMeKm,92
283294,course1,EZtGMeKm,84
751650,course1,EZtGMeKm,86
461256,course1,EZtGMeKm,90
169846,course1,EZtGMeKm,96
442229,course1,EZtGMeKm,81
227603,course1,EZtGMeKm,91
870766,course1,EZtGMeKm,78
154046,course1,EZtGMeKm,93
499636,course1,EZtGMeKm,91
867580,course1,EZtGMeKm,95
896700,course1,EZtGMeKm,98
108319,course1,EZtGMeKm,72
795696,course1,EZtGMeKm,84
244358,course1,EZtGMeKm,91
457928,course1,EZtGMeKm,73
420269,course1,EZtGMeKm,95
774630,course1,EZtGMeKm,92
874310,course1,EZtGMeKm,93
665197,course1,EZtGMeKm,87
366068,course1,EZtGMeKm,99
731769,course1,EZtGMeKm,71
989481,course1,EZtGMeKm,74
344995,course1,EZtGMeKm,82
677361,course1,EZtGMeKm,95
659000,course1,EZtGMeKm,79
800444,course1,EZtGMeKm,89
763906,course1,EZtGMeKm,91
689241,course1,EZtGMeKm,89
927355,course1,EZtGMeKm,85
732269,course1,EZtGMeKm,75
112519,course1,EZtGMeKm,88
971467,course1,EZtGMeKm,90
102649,course1,EZtGMeKm,71
853339,course1,EZtGMeKm,88
367260,course1,EZtGMeKm,98
273190,course1,EZtGMeKm,99
853541,course1,EZtGMeKm,66
213437,course1,EZtGMeKm,95
240861,course1,EZtGMeKm,81
460724,course1,EZtGMeKm,94
440792,course1,EZtGMeKm,88
640372,course1,EZtGMeKm,97
645960,course1,EZtGMeKm,87
333737,course1,EZtGMeKm,98
902076,course1,EZtGMeKm,97
649312,course1,EZtGMeKm,0
301102,course1,EZtGMeKm,90
874492,course1,EZtGMeKm,86
197801,course1,EZtGMeKm,91
705696,course1,EZtGMeKm,90
984206,course1,EZtGMeKm,82
334407,course1,EZtGMeKm,83
223350,course1,EZtGMeKm,94
543637,course1,EZtGMeKm,78
154766,course1,EZtGMeKm,95
721672,course1,EZtGMeKm,96
545446,course1,EZtGMeKm,100
517768,course1,EZtGMeKm,72
495935,course1,EZtGMeKm,98
792357,course1,EZtGMeKm,85
669790,course1,EZtGMeKm,95
759996,course1,EZtGMeKm,86
153280,course1,EZtGMeKm,98
210552,course1,EZtGMeKm,87
910309,course1,EZtGMeKm,82
812934,course1,EZtGMeKm,90
163855,course1,EZtGMeKm,72
950488,course1,EZtGMeKm,78
878773,course1,EZtGMeKm,78
888568,course1,EZtGMeKm,98
555541,course1,EZtGMeKm,81
858156,course1,EZtGMeKm,90
738685,course1,EZtGMeKm,86
155311,course1,EZtGMeKm,75
107330,course1,EZtGMeKm,72
635367,course1,EZtGMeKm,96
909480,course1,EZtGMeKm,95
909256,course1,EZtGMeKm,86
498794,course1,EZtGMeKm,76
926472,course1,EZtGMeKm,95
822954,course1,EZtGMeKm,98
841941,course1,EZtGMeKm,98
125639,course1,EZtGMeKm,86
136633,course1,EZtGMeKm,85
371007,course1,EZtGMeKm,83
359571,course1,EZtGMeKm,96
275970,course1,EZtGMeKm,93
487980,course1,EZtGMeKm,87
976577,course1,EZtGMeKm,88
447952,course1,EZtGMeKm,96
490256,course1,EZtGMeKm,77
429252,course1,EZtGMeKm,96
812136,course1,EZtGMeKm,76
327864,course1,EZtGMeKm,95
973914,course1,EZtGMeKm,93
737170,course1,EZtGMeKm,78
592424,course1,EZtGMeKm,98
116213,course1,EZtGMeKm,99
403727,course1,EZtGMeKm,95
537340,course1,EZtGMeKm,93
929627,course1,EZtGMeKm,99
652125,course1,EZtGMeKm,78
259214,course1,EZtGMeKm,95
721304,course1,EZtGMeKm,91
417374,course1,EZtGMeKm,97
131925,course1,EZtGMeKm,97
981002,course1,EZtGMeKm,97
771720,course1,EZtGMeKm,80
464202,course1,EZtGMeKm,97
345924,course1,EZtGMeKm,83
791083,course1,EZtGMeKm,96
614777,course1,EZtGMeKm,86
792438,course1,EZtGMeKm,86
783928,course1,EZtGMeKm,96
915312,course1,EZtGMeKm,79
856668,course1,EZtGMeKm,81
815040,course1,EZtGMeKm,86
460409,course1,EZtGMeKm,98
483390,course1,EZtGMeKm,92
493642,course1,EZtGMeKm,97
839572,course1,EZtGMeKm,100
777848,course1,EZtGMeKm,99
187926,course1,EZtGMeKm,93
348033,course1,EZtGMeKm,96
963500,course1,EZtGMeKm,86
182803,course1,EZtGMeKm,70
543556,course1,EZtGMeKm,83
775725,course1,EZtGMeKm,86
923460,course1,EZtGMeKm,79
431707,course1,EZtGMeKm,92
895896,course1,EZtGMeKm,86
806135,course1,EZtGMeKm,78
594963,course1,EZtGMeKm,97
703163,course1,EZtGMeKm,84
363035,course1,EZtGMeKm,87
570940,course1,EZtGMeKm,94
730664,course1,EZtGMeKm,85
709974,course1,EZtGMeKm,100
983200,course1,EZtGMeKm,85
517524,course1,EZtGMeKm,88
839934,course1,EZtGMeKm,90
501441,course1,EZtGMeKm,98
188685,course1,EZtGMeKm,99
486927,course1,EZtGMeKm,100
636689,course1,EZtGMeKm,70
267460,course1,EZtGMeKm,92
358897,course1,EZtGMeKm,90
579581,course1,EZtGMeKm,75
786660,course1,EZtGMeKm,73
383036,course1,EZtGMeKm,89
781151,course1,EZtGMeKm,76
343450,course1,EZtGMeKm,85
734468,course1,EZtGMeKm,93
314594,course1,EZtGMeKm,82
632420,course1,EZtGMeKm,91
816400,course1,EZtGMeKm,97
584360,course1,EZtGMeKm,99
181726,course1,EZtGMeKm,97
448755,course1,EZtGMeKm,95
154131,course1,EZtGMeKm,93
822117,course1,EZtGMeKm,86
336680,course1,EZtGMeKm,73
491031,course1,EZtGMeKm,94
939766,course1,EZtGMeKm,78
780005,course1,EZtGMeKm,97
618623,course1,EZtGMeKm,89
906192,course1,EZtGMeKm,98
257479,course1,EZtGMeKm,89
311820,course1,EZtGMeKm,74
500230,course1,EZtGMeKm,90
570133,course1,EZtGMeKm,84
871699,course1,EZtGMeKm,80
338403,course1,EZtGMeKm,85
253744,course1,EZtGMeKm,94
221902,course1,EZtGMeKm,81
498905,course1,EZtGMeKm,94
650355,course1,EZtGMeKm,71
509067,course1,EZtGMeKm,69
117341,course1,EZtGMeKm,90
374410,course1,EZtGMeKm,80
126172,course1,EZtGMeKm,78
714062,course1,EZtGMeKm,85
611587,course1,EZtGMeKm,93
679023,course1,EZtGMeKm,88
639784,course1,EZtGMeKm,89
247989,course1,EZtGMeKm,99
913108,course1,EZtGMeKm,93
405030,course1,EZtGMeKm,84
310660,course1,EZtGMeKm,95
995510,course1,EZtGMeKm,89
170310,course1,EZtGMeKm,93
228060,course1,EZtGMeKm,77
472245,course1,EZtGMeKm,80
143343,course1,EZtGMeKm,90
113245,course1,EZtGMeKm,95
629483,course1,EZtGMeKm,81
226080,course1,EZtGMeKm,86
593369,course1,EZtGMeKm,86
322117,course1,EZtGMeKm,89
745084,course1,EZtGMeKm,91
687341,course1,EZtGMeKm,77
456617,course1,EZtGMeKm,77
435566,course1,EZtGMeKm,91
276071,course1,EZtGMeKm,92
482083,course1,EZtGMeKm,82
282080,course1,EZtGMeKm,88
975373,course1,EZtGMeKm,93
190359,course1,EZtGMeKm,95
235390,course1,EZtGMeKm,95
907646,course1,EZtGMeKm,77
227524,course1,EZtGMeKm,88
423959,course1,EZtGMeKm,87
847386,course1,EZtGMeKm,96
563437,course1,EZtGMeKm,76
548284,course1,EZtGMeKm,95
101790,course1,EZtGMeKm,76
690403,course1,EZtGMeKm,82
632038,course1,EZtGMeKm,88
448533,course1,EZtGMeKm,95
117320,course1,EZtGMeKm,98
595556,course1,EZtGMeKm,86
284856,course1,EZtGMeKm,92
357988,course1,EZtGMeKm,90
995811,course1,EZtGMeKm,94
851717,course1,EZtGMeKm,82
940801,course1,EZtGMeKm,86
482495,course1,EZtGMeKm,90
989732,course1,EZtGMeKm,96
659770,course1,EZtGMeKm,72
662559,course1,EZtGMeKm,89
379062,course1,EZtGMeKm,83
370158,course1,EZtGMeKm,89
745103,course1,EZtGMeKm,87
243888,course1,EZtGMeKm,83
265991,course1,EZtGMeKm,94
434931,course1,EZtGMeKm,89
423805,course1,EZtGMeKm,90
645336,course1,EZtGMeKm,90
672227,course1,EZtGMeKm,84
335568,course1,EZtGMeKm,98
607200,course1,EZtGMeKm,99
458491,course1,EZtGMeKm,97
182091,course1,EZtGMeKm,87
330302,course1,EZtGMeKm,89
653677,course1,EZtGMeKm,75
252746,course1,EZtGMeKm,96
848655,course1,EZtGMeKm,96
579655,course1,EZtGMeKm,97
201226,course1,EZtGMeKm,76
154567,course1,EZtGMeKm,91
765395,course1,EZtGMeKm,90
110589,course1,EZtGMeKm,94
945000,course1,EZtGMeKm,74
833612,course1,EZtGMeKm,90
776033,course1,EZtGMeKm,80
893690,course1,EZtGMeKm,98
896891,course1,EZtGMeKm,86
328918,course1,EZtGMeKm,96
462687,course1,EZtGMeKm,95
299243,course1,EZtGMeKm,80
438837,course1,EZtGMeKm,84
405640,course1,EZtGMeKm,96
197205,course1,EZtGMeKm,93
204314,course1,EZtGMeKm,92
699044,course1,EZtGMeKm,77
271115,course1,EZtGMeKm,79
864169,course1,EZtGMeKm,84
805285,course1,EZtGMeKm,81
511600,course1,EZtGMeKm,82
715654,course1,EZtGMeKm,93
896138,course1,EZtGMeKm,87
704817,course1,EZtGMeKm,85
615232,course1,EZtGMeKm,97
110932,course1,EZtGMeKm,100
730110,course1,EZtGMeKm,74
101100,course1,EZtGMeKm,89
227118,course1,EZtGMeKm,84
430822,course1,EZtGMeKm,91
221180,course1,EZtGMeKm,91
248208,course1,EZtGMeKm,99
172440,course1,EZtGMeKm,88
914678,course1,EZtGMeKm,95
813274,course1,EZtGMeKm,88
466969,course1,EZtGMeKm,100
576500,course1,EZtGMeKm,85
981065,course1,EZtGMeKm,78
761647,course1,EZtGMeKm,84
960537,course1,EZtGMeKm,96
292891,course1,EZtGMeKm,87
751894,course1,EZtGMeKm,74
923640,course1,EZtGMeKm,95
199746,course1,EZtGMeKm,89
810175,course1,EZtGMeKm,79
997366,course1,EZtGMeKm,100
656674,course1,EZtGMeKm,76
280508,course1,EZtGMeKm,95
926761,course1,EZtGMeKm,82
845756,course1,EZtGMeKm,95
774926,course1,EZtGMeKm,98
639772,course1,EZtGMeKm,91
240860,course1,EZtGMeKm,93
847249,course1,EZtGMeKm,98
128696,course1,EZtGMeKm,97
300487,course1,EZtGMeKm,88
173400,course1,EZtGMeKm,98
798636,course1,EZtGMeKm,78
201431,course1,EZtGMeKm,80
445198,course1,EZtGMeKm,82
919396,course1,EZtGMeKm,73
906998,course1,EZtGMeKm,95
422930,course1,EZtGMeKm,97
955606,course1,EZtGMeKm,87
979995,course1,EZtGMeKm,83
841637,course1,EZtGMeKm,98
907040,course1,EZtGMeKm,92
691675,course1,EZtGMeKm,96
743527,course1,EZtGMeKm,97
359824,course1,EZtGMeKm,96
536667,course1,EZtGMeKm,73
982063,course1,EZtGMeKm,98
548231,course1,EZtGMeKm,95
577866,course1,EZtGMeKm,95
490319,course1,EZtGMeKm,98
521121,course1,EZtGMeKm,99
155585,course1,EZtGMeKm,98
758749,course1,EZtGMeKm,88
743747,course1,EZtGMeKm,97
719678,course1,EZtGMeKm,92
227750,course1,EZtGMeKm,90
181683,course1,EZtGMeKm,75
270481,course1,EZtGMeKm,83
230748,course2,yg4efXuG,69
186851,course2,yg4efXuG,80
478370,course2,yg4efXuG,66
692328,course2,yg4efXuG,80
509128,course2,yg4efXuG,68
604234,course2,yg4efXuG,96
992922,course2,yg4efXuG,79
488841,course2,yg4efXuG,84
831322,course2,yg4efXuG,67
940245,course2,yg4efXuG,72
543834,course2,yg4efXuG,62
775703,course2,yg4efXuG,95
967766,course2,yg4efXuG,88
291359,course2,yg4efXuG,86
226218,course2,yg4efXuG,79
108246,course2,yg4efXuG,84
209909,course2,yg4efXuG,65
908801,course2,yg4efXuG,77
227895,course2,yg4efXuG,74
360479,course2,yg4efXuG,96
121935,course2,yg4efXuG,80
516713,course2,yg4efXuG,97
553260,course2,yg4efXuG,70
862740,course2,yg4efXuG,78
282390,course2,yg4efXuG,75
835300,course2,yg4efXuG,95
974852,course2,yg4efXuG,78
401010,course2,yg4efXuG,87
321731,course2,yg4efXuG,95
864600,course2,yg4efXuG,71
712554,course2,yg4efXuG,93
403854,course2,yg4efXuG,66
380636,course2,yg4efXuG,91
884795,course2,yg4efXuG,81
109609,course2,yg4efXuG,87
869343,course2,yg4efXuG,98
992790,course2,yg4efXuG,74
886338,course2,yg4efXuG,67
607251,course2,yg4efXuG,87
458921,course2,yg4efXuG,82
540941,course2,yg4efXuG,81
518176,course2,yg4efXuG,61
686297,course2,yg4efXuG,87
318850,course2,yg4efXuG,80
475067,course2,yg4efXuG,76
469477,course2,yg4efXuG,79
348194,course2,yg4efXuG,66
336101,course2,yg4efXuG,78
945985,course2,yg4efXuG,83
530345,course2,yg4efXuG,78
978592,course2,yg4efXuG,72
834710,course2,yg4efXuG,86
808214,course2,yg4efXuG,90
736281,course2,yg4efXuG,97
694324,course2,yg4efXuG,68
196248,course2,yg4efXuG,67
589614,course2,yg4efXuG,86
199656,course2,yg4efXuG,83
412014,course2,yg4efXuG,83
479069,course2,yg4efXuG,87
383659,course2,yg4efXuG,88
827315,course2,yg4efXuG,83
798551,course2,yg4efXuG,78
296553,course2,yg4efXuG,75
904604,course2,yg4efXuG,73
928320,course2,yg4efXuG,99
459986,course2,yg4efXuG,93
547794,course2,yg4efXuG,81
357891,course2,yg4efXuG,73
579396,course2,yg4efXuG,68
302655,course2,yg4efXuG,70
300533,course2,yg4efXuG,86
422763,course2,yg4efXuG,68
413801,course2,yg4efXuG,75
231778,course2,yg4efXuG,83
524054,course2,yg4efXuG,82
829824,course2,yg4efXuG,61
893681,course2,yg4efXuG,84
796501,course2,yg4efXuG,72
650787,course2,yg4efXuG,92
717852,course2,yg4efXuG,87
606458,course2,yg4efXuG,78
589305,course2,yg4efXuG,70
171985,course2,yg4efXuG,95
287830,course2,yg4efXuG,77
197608,course2,yg4efXuG,73
201223,course2,yg4efXuG,71
381902,course2,yg4efXuG,87
706896,course2,yg4efXuG,64
380348,course2,yg4efXuG,95
970250,course2,yg4efXuG,79
316985,course2,yg4efXuG,84
540825,course2,yg4efXuG,77
135803,course2,yg4efXuG,70
832330,course2,yg4efXuG,87
152455,course2,yg4efXuG,81
310537,course2,yg4efXuG,81
303640,course2,yg4efXuG,72
294031,course2,yg4efXuG,79
169850,course2,yg4efXuG,93
429749,course2,yg4efXuG,92
891926,course2,yg4efXuG,70
620367,course2,yg4efXuG,87
958466,course2,yg4efXuG,90
722283,course2,yg4efXuG,87
516717,course2,yg4efXuG,79
362479,course2,yg4efXuG,83
375485,course2,yg4efXuG,79
658591,course2,yg4efXuG,87
545893,course2,yg4efXuG,93
464124,course2,yg4efXuG,85
281402,course2,yg4efXuG,89
403497,course2,yg4efXuG,73
463350,course2,yg4efXuG,86
608293,course2,yg4efXuG,83
283993,course2,yg4efXuG,79
493710,course2,yg4efXuG,91
668710,course2,yg4efXuG,70
189876,course2,yg4efXuG,74
226409,course2,yg4efXuG,70
558602,course2,yg4efXuG,75
993944,course2,yg4efXuG,72
179185,course2,yg4efXuG,87
204214,course2,yg4efXuG,99
456140,course2,yg4efXuG,80
677402,course2,yg4efXuG,80
200972,course2,yg4efXuG,75
345956,course2,yg4efXuG,83
432115,course2,yg4efXuG,90
806878,course2,yg4efXuG,86
562111,course2,yg4efXuG,73
886057,course2,yg4efXuG,89
401344,course2,yg4efXuG,85
617922,course2,yg4efXuG,67
991626,course2,yg4efXuG,77
155180,course2,yg4efXuG,73
433434,course2,yg4efXuG,88
657835,course2,yg4efXuG,83
421526,course2,yg4efXuG,78
422410,course2,yg4efXuG,99
913358,course2,yg4efXuG,73
452813,course2,yg4efXuG,90
659748,course2,yg4efXuG,81
785000,course2,yg4efXuG,74
443205,course2,yg4efXuG,71
821164,course2,yg4efXuG,98
808194,course2,yg4efXuG,74
875532,course2,yg4efXuG,96
234041,course2,yg4efXuG,89
533705,course2,yg4efXuG,79
558210,course2,yg4efXuG,80
565221,course2,yg4efXuG,78
871091,course2,yg4efXuG,83
383214,course2,yg4efXuG,76
544929,course2,yg4efXuG,85
145842,course2,yg4efXuG,70
356607,course2,yg4efXuG,78
365270,course2,yg4efXuG,80
120313,course2,yg4efXuG,77
595460,course2,yg4efXuG,73
242831,course2,yg4efXuG,85
170800,course2,yg4efXuG,80
129826,course2,yg4efXuG,83
849811,course2,yg4efXuG,70
706265,course2,yg4efXuG,85
151480,course2,yg4efXuG,80
516772,course2,yg4efXuG,71
999038,course2,yg4efXuG,67
894387,course2,yg4efXuG,75
283294,course2,yg4efXuG,64
751650,course2,yg4efXuG,76
461256,course2,yg4efXuG,75
169846,course2,yg4efXuG,97
442229,course2,yg4efXuG,87
227603,course2,yg4efXuG,95
870766,course2,yg4efXuG,74
154046,course2,yg4efXuG,75
499636,course2,yg4efXuG,92
867580,course2,yg4efXuG,76
896700,course2,yg4efXuG,78
108319,course2,yg4efXuG,70
795696,course2,yg4efXuG,85
244358,course2,yg4efXuG,0
457928,course2,yg4efXuG,78
420269,course2,yg4efXuG,96
774630,course2,yg4efXuG,74
874310,course2,yg4efXuG,82
665197,course2,yg4efXuG,80
366068,course2,yg4efXuG,75
731769,course2,yg4efXuG,68
989481,course2,yg4efXuG,57
344995,course2,yg4efXuG,59
677361,course2,yg4efXuG,98
659000,course2,yg4efXuG,73
800444,course2,yg4efXuG,79
763906,course2,yg4efXuG,79
689241,course2,yg4efXuG,82
927355,course2,yg4efXuG,78
732269,course2,yg4efXuG,76
112519,course2,yg4efXuG,87
971467,course2,yg4efXuG,72
102649,course2,yg4efXuG,75
853339,course2,yg4efXuG,74
367260,course2,yg4efXuG,81
273190,course2,yg4efXuG,97
853541,course2,yg4efXuG,57
213437,course2,yg4efXuG,86
240861,course2,yg4efXuG,79
460724,course2,yg4efXuG,87
440792,course2,yg4efXuG,75
640372,course2,yg4efXuG,82
645960,course2,yg4efXuG,65
333737,course2,yg4efXuG,86
902076,course2,yg4efXuG,99
649312,course2,yg4efXuG,82
301102,course2,yg4efXuG,92
874492,course2,yg4efXuG,65
197801,course2,yg4efXuG,95
705696,course2,yg4efXuG,79
984206,course2,yg4efXuG,77
334407,course2,yg4efXuG,67
223350,course2,yg4efXuG,81
543637,course2,yg4efXuG,71
154766,course2,yg4efXuG,80
721672,course2,yg4efXuG,78
545446,course2,yg4efXuG,92
517768,course2,yg4efXuG,67
495935,course2,yg4efXuG,85
792357,course2,yg4efXuG,67
669790,course2,yg4efXuG,97
759996,course2,yg4efXuG,67
153280,course2,yg4efXuG,86
210552,course2,yg4efXuG,75
910309,course2,yg4efXuG,81
812934,course2,yg4efXuG,88
163855,course2,yg4efXuG,65
950488,course2,yg4efXuG,77
878773,course2,yg4efXuG,83
888568,course2,yg4efXuG,82
555541,course2,yg4efXuG,71
858156,course2,yg4efXuG,80
738685,course2,yg4efXuG,79
155311,course2,yg4efXuG,78
107330,course2,yg4efXuG,68
635367,course2,yg4efXuG,99
909480,course2,yg4efXuG,83
909256,course2,yg4efXuG,81
498794,course2,yg4efXuG,65
926472,course2,yg4efXuG,78
822954,course2,yg4efXuG,90
841941,course2,yg4efXuG,89
125639,course2,yg4efXuG,78
136633,course2,yg4efXuG,76
371007,course2,yg4efXuG,64
359571,course2,yg4efXuG,89
275970,course2,yg4efXuG,85
487980,course2,yg4efXuG,76
976577,course2,yg4efXuG,87
447952,course2,yg4efXuG,83
490256,course2,yg4efXuG,69
429252,course2,yg4efXuG,0
812136,course2,yg4efXuG,74
327864,course2,yg4efXuG,75
973914,course2,yg4efXuG,76
737170,course2,yg4efXuG,67
592424,course2,yg4efXuG,77
116213,course2,yg4efXuG,99
403727,course2,yg4efXuG,83
537340,course2,yg4efXuG,89
929627,course2,yg4efXuG,90
652125,course2,yg4efXuG,68
259214,course2,yg4efXuG,82
721304,course2,yg4efXuG,85
417374,course2,yg4efXuG,92
131925,course2,yg4efXuG,84
981002,course2,yg4efXuG,97
771720,course2,yg4efXuG,77
464202,course2,yg4efXuG,90
345924,course2,yg4efXuG,64
791083,course2,yg4efXuG,76
614777,course2,yg4efXuG,66
792438,course2,yg4efXuG,79
783928,course2,yg4efXuG,86
915312,course2,yg4efXuG,72
856668,course2,yg4efXuG,70
815040,course2,yg4efXuG,73
460409,course2,yg4efXuG,74
483390,course2,yg4efXuG,76
493642,course2,yg4efXuG,93
839572,course2,yg4efXuG,94
777848,course2,yg4efXuG,75
187926,course2,yg4efXuG,84
348033,course2,yg4efXuG,95
963500,course2,yg4efXuG,75
182803,course2,yg4efXuG,76
543556,course2,yg4efXuG,75
775725,course2,yg4efXuG,76
923460,course2,yg4efXuG,70
431707,course2,yg4efXuG,65
895896,course2,yg4efXuG,69
806135,course2,yg4efXuG,68
594963,course2,yg4efXuG,85
703163,course2,yg4efXuG,83
363035,course2,yg4efXuG,73
570940,course2,yg4efXuG,88
730664,course2,yg4efXuG,80
709974,course2,yg4efXuG,97
983200,course2,yg4efXuG,73
517524,course2,yg4efXuG,75
839934,course2,yg4efXuG,76
501441,course2,yg4efXuG,77
188685,course2,yg4efXuG,77
486927,course2,yg4efXuG,73
636689,course2,yg4efXuG,62
267460,course2,yg4efXuG,69
358897,course2,yg4efXuG,83
579581,course2,yg4efXuG,72
786660,course2,yg4efXuG,62
383036,course2,yg4efXuG,80
781151,course2,yg4efXuG,76
343450,course2,yg4efXuG,77
734468,course2,yg4efXuG,69
314594,course2,yg4efXuG,72
632420,course2,yg4efXuG,74
816400,course2,yg4efXuG,82
584360,course2,yg4efXuG,83
181726,course2,yg4efXuG,82
448755,course2,yg4efXuG,85
154131,course2,yg4efXuG,84
822117,course2,yg4efXuG,88
336680,course2,yg4efXuG,65
491031,course2,yg4efXuG,84
939766,course2,yg4efXuG,73
780005,course2,yg4efXuG,79
618623,course2,yg4efXuG,90
906192,course2,yg4efXuG,83
257479,course2,yg4efXuG,75
311820,course2,yg4efXuG,74
500230,course2,yg4efXuG,89
570133,course2,yg4efXuG,73
871699,course2,yg4efXuG,77
338403,course2,yg4efXuG,73
253744,course2,yg4efXuG,82
221902,course2,yg4efXuG,73
498905,course2,yg4efXuG,89
650355,course2,yg4efXuG,63
509067,course2,yg4efXuG,68
117341,course2,yg4efXuG,84
374410,course2,yg4efXuG,73
126172,course2,yg4efXuG,59
714062,course2,yg4efXuG,78
611587,course2,yg4efXuG,81
679023,course2,yg4efXuG,75
639784,course2,yg4efXuG,79
247989,course2,yg4efXuG,99
913108,course2,yg4efXuG,92
405030,course2,yg4efXuG,75
310660,course2,yg4efXuG,83
995510,course2,yg4efXuG,80
170310,course2,yg4efXuG,90
228060,course2,yg4efXuG,76
472245,course2,yg4efXuG,66
143343,course2,yg4efXuG,79
113245,course2,yg4efXuG,92
629483,course2,yg4efXuG,71
226080,course2,yg4efXuG,78
593369,course2,yg4efXuG,74
322117,course2,yg4efXuG,73
745084,course2,yg4efXuG,84
687341,course2,yg4efXuG,63
456617,course2,yg4efXuG,79
435566,course2,yg4efXuG,77
276071,course2,yg4efXuG,76
482083,course2,yg4efXuG,83
282080,course2,yg4efXuG,74
975373,course2,yg4efXuG,85
190359,course2,yg4efXuG,87
235390,course2,yg4efXuG,75
907646,course2,yg4efXuG,68
227524,course2,yg4efXuG,70
423959,course2,yg4efXuG,88
847386,course2,yg4efXuG,85
563437,course2,yg4efXuG,72
548284,course2,yg4efXuG,81
101790,course2,yg4efXuG,66
690403,course2,yg4efXuG,76
632038,course2,yg4efXuG,75
448533,course2,yg4efXuG,92
117320,course2,yg4efXuG,95
595556,course2,yg4efXuG,80
284856,course2,yg4efXuG,70
357988,course2,yg4efXuG,90
995811,course2,yg4efXuG,88
851717,course2,yg4efXuG,74
940801,course2,yg4efXuG,76
482495,course2,yg4efXuG,75
989732,course2,yg4efXuG,75
659770,course2,yg4efXuG,69
662559,course2,yg4efXuG,78
379062,course2,yg4efXuG,73
370158,course2,yg4efXuG,85
745103,course2,yg4efXuG,77
243888,course2,yg4efXuG,74
265991,course2,yg4efXuG,75
434931,course2,yg4efXuG,88
423805,course2,yg4efXuG,89
645336,course2,yg4efXuG,81
672227,course2,yg4efXuG,82
335568,course2,yg4efXuG,99
607200,course2,yg4efXuG,92
458491,course2,yg4efXuG,76
182091,course2,yg4efXuG,67
330302,course2,yg4efXuG,89
653677,course2,yg4efXuG,78
252746,course2,yg4efXuG,81
848655,course2,yg4efXuG,87
579655,course2,yg4efXuG,86
